month,year,month_num,dewpoint_2m_c,temperature_2m_c,skin_temperature_c,soil_temperature_layer_1_c,soil_temperature_layer_2_c,soil_temperature_layer_3_c,soil_temperature_layer_4_c
1983-12-01,1983,12,18.049710854908994,21.473137686900486,21.57351599971861,22.323060793118657,22.55887406243886,23.076604369065706,23.74358929161366
1984-01-01,1984,1,16.011487265686185,20.045031078700106,20.295737499694155,20.905223385804163,21.00174381790822,21.544161578651142,22.97798436582326
1984-02-01,1984,2,17.07595434704143,21.512692674175355,21.979169126553984,22.55269675019582,22.530542470144894,22.370590403533697,22.534545267533815
1984-03-01,1984,3,17.421541041625915,23.194108276845157,23.810319787894002,24.26549235727049,23.921861655430234,23.24224967269481,22.64034323457082
1984-04-01,1984,4,18.128979702488778,25.504061719973606,26.36741906078703,26.922096045724857,26.47717852969606,25.27225698353078,23.398640765710695
1984-05-01,1984,5,20.261408115945585,24.021642712717835,24.5761359708423,25.373419528802856,25.412630577953735,25.38649338354054,24.3039925882195
1984-06-01,1984,6,20.734698137419286,23.249622260730746,23.5583274703896,24.19747692039448,24.166838705829093,24.177352812071774,24.391481155479198
1984-07-01,1984,7,20.270538248825403,22.929608579678984,23.246361635547203,24.007129441562256,24.074668450531078,24.23301878640126,24.334320130493836
1984-08-01,1984,8,20.296834125085695,22.996763502104557,23.316015319107294,24.023086908709388,24.033726813332066,24.074424501089027,24.222555343639897
1984-09-01,1984,9,20.567435234864433,22.50574604174824,22.814620065950464,23.493291428580164,23.56172612966185,23.76839317614531,24.09072686227489
1984-10-01,1984,10,19.879832187255317,22.81596274379649,23.02154960662199,23.646437764597238,23.654647351580877,23.693391914337838,23.8811477171227
1984-11-01,1984,11,17.12482089981404,20.738171358041313,20.84102701950377,21.62704129857576,21.865845433939455,22.614616701130615,23.611564274177795
1984-12-01,1984,12,16.835508332517634,20.864007018708435,21.039245309135197,21.659927059881568,21.750960541368954,22.071856340544286,22.971880467832364
1985-01-01,1985,1,15.302685661584803,20.047497721099262,20.370840853196,21.024234579948143,21.126732538114254,21.528886252263646,22.421564365945585
1985-02-01,1985,2,16.07816671611937,21.397380487715395,21.92566199007689,22.493807622540658,22.397676821285245,22.142308595279474,22.166363807385494
1985-03-01,1985,3,17.41998959200032,23.219921607343906,23.893409044329985,24.3606852149814,24.026289605459624,23.212000133063327,22.351447254918753
1985-04-01,1985,4,18.406552680843788,23.758796556871573,24.389155223729972,24.984934248360446,24.795951051047382,24.168987793351164,22.971179017594977
1985-05-01,1985,5,19.44694887309123,24.792772634531616,25.37355106267131,25.977760681773702,25.764550590067074,25.056807183584624,23.65440435805357
1985-06-01,1985,6,20.341309014352532,23.954374418803866,24.304989607294942,25.021798335637754,25.01008283574788,24.946014370839862,24.26209083025401
1985-07-01,1985,7,19.924759797743775,23.479368148003175,23.790119779940824,24.528169507390373,24.535206760534948,24.551072268683924,24.442564474537505
1985-08-01,1985,8,20.252533021118836,23.590650197912623,23.90841269974794,24.612937923661434,24.59523342673259,24.569314180880497,24.475082973399594
1985-09-01,1985,9,20.29339130255238,23.067942252043395,23.416397455584388,24.130013046324393,24.17127185603465,24.29535111895558,24.465858778509244
1985-10-01,1985,10,19.899986693666847,22.46423334108266,22.71322446866435,23.418928909003057,23.510836861296013,23.788843060211946,24.266621866129128
1985-11-01,1985,11,18.35482450170076,21.92797778912984,22.024618666491335,22.675125721906852,22.786007817088432,23.148611514719562,23.88454293510182
1985-12-01,1985,12,17.719144639841943,21.0453813258614,21.23538257237425,21.877856120301487,22.041453663371215,22.55197828467601,23.43241074815245
1986-01-01,1986,1,15.446343014328022,19.801491915255497,20.118889640025486,20.853285096600928,21.079760417176487,21.74379768102733,22.843726713916908
1986-02-01,1986,2,16.64432863431142,22.20344221074788,22.633152079152808,23.125262150058745,22.900264291307792,22.39516754508861,22.416984004869846
1986-03-01,1986,3,14.904422329250735,22.157991714895786,22.881800989257044,23.58183475216572,23.452842278656078,23.20578821670665,22.632404553824927
1986-04-01,1986,4,17.132052777199988,24.333640857478485,25.31196204942006,25.86035695385914,25.4174912132317,24.271041251162387,23.047756582811303
1986-05-01,1986,5,19.75328532602049,24.696929945979377,25.395820243674166,26.06565149795665,25.932047118184755,25.393584932642455,23.86143790224895
1986-06-01,1986,6,20.661185234864433,23.61485740046254,23.926833941550058,24.608031978024712,24.579968233041313,24.536538158587064,24.309905876810888
1986-07-01,1986,7,19.858297531139897,23.36700725271635,23.6423714944695,24.337535254135673,24.310194945428748,24.299485641395847,24.34753278405202
1986-08-01,1986,8,20.223945434857114,23.809397330168395,24.170451298820524,24.8615568180428,24.81447610519041,24.663280026429163,24.40699297517375
1986-09-01,1986,9,20.226329295039648,23.271035515673987,23.561339175374428,24.271982827182853,24.3105448102242,24.420563140845275,24.47823137419249
1986-10-01,1986,10,19.508786615358304,22.818077227204924,23.07837682617952,23.78876754294737,23.886907294623654,24.12534607937306,24.369469115541847
1986-11-01,1986,11,19.24831495173015,22.461079395984257,22.631398166784948,23.236029535471346,23.30688690687407,23.53804869506172,24.095046067443263
1986-12-01,1986,12,17.716286645947548,21.878117849757757,22.107198611552974,22.714068923747107,22.797869571933745,23.09761327207326,23.752309145886386
1987-01-01,1987,1,14.854131081147216,20.50710936735271,20.86996141163371,21.621102391469265,21.822437919073025,22.43688557624074,23.31501581465352
1987-02-01,1987,2,16.40746730006856,22.37029426114674,22.989965036462422,23.45632047003477,23.17277914239918,22.701347228000202,22.957571380065588
1987-03-01,1987,3,17.98067526582082,23.867393251089027,24.563420584132757,25.140920415891742,24.886559341657744,24.032393503450464,23.1506655843163
1987-04-01,1987,4,17.263880876199096,23.691193501615146,24.550301610219265,25.229091506276916,25.120811602204924,24.894253690595633,23.753929994922203
1987-05-01,1987,5,18.60914676579631,25.583624989293753,26.534669536450224,27.131141408085398,26.785873989024594,25.833190430452248,24.38044569333647
1987-06-01,1987,6,21.392207650682792,24.401775974880138,24.835985525156616,25.560502941158518,25.583707771510376,25.55572891175609,24.948583296116396
1987-07-01,1987,7,21.014999105263826,23.726839562328735,23.97945188613454,24.71350569878132,24.775153596380676,24.94754345206053,25.054378395409174
1987-08-01,1987,8,20.748488545847238,23.801608536853962,24.09290692143452,24.792745104187077,24.78920516071605,24.830142783073143,24.952908619139123
1987-09-01,1987,9,21.152489660826177,23.79077802283183,24.117794161731638,24.771915913150963,24.752403399079924,24.732100343517573,24.869852819719085
1987-10-01,1987,10,18.281177771082127,22.152365583092717,22.347632008002165,23.14875222536955,23.370152403399118,23.934874331624428,24.65041054626323
1987-11-01,1987,11,18.14111542249907,22.181291945538874,22.423588419819396,23.01504460680553,23.059749297976225,23.337961592110446,24.129333390943145
1987-12-01,1987,12,17.69261399092113,22.038941519430352,22.29588700475972,22.938722462008172,23.044462118245917,23.274673153631568,23.775222039876212
1988-01-01,1988,1,16.77606668614186,20.86580107949544,21.192245007830877,21.86833176818226,22.0802276683022,22.754917454850272,23.45959925759837
1988-02-01,1988,2,16.905534440461054,21.74959568630095,22.27416518053792,22.799076892252344,22.692352261464862,22.49617886464864,23.029418505591764
1988-03-01,1988,3,17.22260505120647,22.987225193630138,23.64080054418315,24.173814780430234,23.95270290628673,23.48489295284361,23.061299791687077
1988-04-01,1988,4,18.628935156861814,25.205614813772513,25.991520692112886,26.4697707639977,26.034077442859257,24.897703778080995,23.531360541980746
1988-05-01,1988,5,18.831391972457425,25.671465524361338,26.51919671807707,27.22174988987865,27.01489586647176,26.269992803873834,24.434109599831174
1988-06-01,1988,6,21.114337000477235,24.079755064053984,24.545737690877104,25.312489331991515,25.36572804760914,25.48851548734831,25.061039591694396
1988-07-01,1988,7,20.76353751162395,23.805729867670834,24.13358529971373,24.874403356254902,24.891131673049642,24.9334391212314,25.04738607025746
1988-08-01,1988,8,21.138657383332543,23.41949978128673,23.765198317895965,24.49342296244862,24.56024235879994,24.73528048067982,24.94238361546843
1988-09-01,1988,9,20.805961581404176,23.12268060670766,23.398647648296787,24.07921172211485,24.128967849145965,24.314633257573917,24.73772704886943
1988-10-01,1988,10,19.68823781323414,22.11104253591185,22.30138198506023,22.987290004649594,23.12843808119618,23.56710965030345,24.37547933388805
1988-11-01,1988,11,18.99115610623045,22.255608581208435,22.36577144613841,23.018913958496512,23.117640833007044,23.390054930684755,23.945291890478188
1988-12-01,1988,12,16.626355907706056,20.52199391579387,20.691367669281078,21.362592838439753,21.539322164680414,22.162006939176308,23.38672509727388
1989-01-01,1989,1,17.06753923838835,21.380551608689814,21.708360009727414,22.296894156531437,22.313231504196892,22.41155135021046,22.88104466951353
1989-02-01,1989,2,15.006368915793871,20.91482593174925,21.380712584732294,22.12023136195677,22.212619374632936,22.497449466523108,22.71174184490019
1989-03-01,1989,3,15.120441663199927,22.251155739159174,22.915369656054224,23.473072302332127,23.182528708031555,22.592549982870025,22.577313275438087
1989-04-01,1989,4,18.36455475785533,23.889887454422023,24.571505902199988,25.15329798233165,24.908502364550714,24.185584193911552,22.97423373874318
1989-05-01,1989,5,19.7900498069817,24.56792007482136,25.091135229052497,25.717097070465456,25.553427642607232,24.95135716951353,23.64500293657011
1989-06-01,1989,6,20.464369080975928,24.288772131338135,24.696145904708317,25.36155146492024,25.301011854872286,25.057137547719265,24.244481542433448
1989-07-01,1989,7,20.191753285287803,23.871960611724262,24.18748302295421,24.88687651416899,24.87000786909016,24.828023711274,24.50344859625835
1989-08-01,1989,8,20.651200514205698,23.76276283831737,24.103559635314753,24.804447986002344,24.786905038664884,24.720159056565706,24.606072161621512
1989-09-01,1989,9,20.761984723717717,22.917445138141147,23.210548672119728,23.923511755457127,24.04035225840596,24.354883959597714,24.60415497901579
1989-10-01,1989,10,19.483777591523108,21.986222247883234,22.24295207884694,22.94423885479887,23.06064728428447,23.453265557703617,24.25329201742369
1989-11-01,1989,11,19.425398348791134,22.335113730912326,22.485361542249905,23.04835326479298,23.08517051224794,23.20480209505922,23.772443578088314
1989-12-01,1989,12,16.300654151575998,20.22503728067494,20.365818859509602,21.132684445661255,21.424934347775547,22.337839235023523,23.388119394515968
1990-01-01,1990,1,17.461015732062492,21.465834115908876,21.809794034786137,22.304934737788813,22.219204480104736,22.073097691427677,22.735065399863004
1990-02-01,1990,2,16.85803828706196,22.123662522330164,22.592626456049345,23.222049664741633,23.203297294073025,23.05951815779173,22.703534360928984
1990-03-01,1990,3,17.395390655589267,22.564389499314814,23.15778122246968,23.689461766469265,23.48766414967946,23.125676825873654,22.850366688894894
1990-04-01,1990,4,19.214945115199214,24.29044918816078,24.929364630236932,25.465801423624725,25.185087118245917,24.35936605263805,23.24925499828703
1990-05-01,1990,5,20.259090596246097,25.100621726947963,25.66417361552959,26.260334623690824,26.034326936606817,25.319094129307018,23.938161722420716
1990-06-01,1990,6,20.804287965874607,24.09656482478465,24.45700490498973,25.19882571609486,25.226017475650963,25.186007090593193,24.517787126199096
1990-07-01,1990,7,20.27900287386211,23.86712291840007,24.1846936637383,24.864630848668753,24.82420846435741,24.76750436661854,24.675184223889005
1990-08-01,1990,8,20.37170672076894,23.98678356101948,24.293741932079627,24.996137186765907,24.979215775193325,24.931368227535245,24.757951719422977
1990-09-01,1990,9,20.814685259335874,23.389147958777926,23.76267604125883,24.483399814017275,24.54095907308391,24.676775439567848,24.766529333582127
1990-10-01,1990,10,19.82428799646391,22.825555921777152,23.073643709928092,23.79117874229155,23.90987180800954,24.24152126566173,24.624088860304937
1990-11-01,1990,11,18.61103412386211,21.531917075543276,21.590537017607232,22.235014736381686,22.421018920994072,22.981693888569396,24.15431297260426
1990-12-01,1990,12,17.693513315510017,21.04537692865358,21.14854613015126,21.754945941109554,21.869421319804758,22.316188530858483,23.42501579171153
1991-01-01,1991,1,17.98355046618053,21.80895206508177,22.04973475277751,22.57329231566905,22.53456534174336,22.532554479493,22.961983691329806
1991-02-01,1991,2,16.564354895201177,21.833297301720336,22.346896527199988,22.94917730153685,22.872111646253472,22.768906502361517,22.852885715421905
1991-03-01,1991,3,16.829667884629544,24.427412269968727,25.1847990055428,25.751766377496097,25.363568636207958,24.32687393702281,23.11653751621236
1991-04-01,1991,4,18.809468067859257,25.91846471680452,26.87130332474794,27.38507480606404,26.924467861381686,25.717956246635197,23.928768521804045
1991-05-01,1991,5,20.14073764499318,25.15760801071849,25.86704682758665,26.652078999853188,26.626736744139123,26.375953467599857,24.904357518231222
1991-06-01,1991,6,21.021168770188922,24.626226859215933,25.064733055072963,25.791401661609257,25.787857320930414,25.749300882194632,25.328126758883172
1991-07-01,1991,7,20.170414782877344,24.374012769491515,24.71858160605916,25.42275161205464,25.380915429840456,25.319648751040063,25.36438594331196
1991-08-01,1991,8,20.182598489807674,24.30286097634837,24.704887745020073,25.450914007439337,25.45959619867125,25.456781794489075,25.37154880365358
1991-09-01,1991,9,20.61141209255095,23.35132489783183,23.663481533256686,24.432414380628472,24.55645903943571,24.93957379967702,25.32008560407695
1991-10-01,1991,10,19.95366761544392,22.507824200396442,22.741007365896678,23.4373453712314,23.547656594129307,23.942813777102117,24.903095137223488
1991-11-01,1991,11,18.021455926977296,21.300941308364372,21.43801776166066,22.172087824858068,22.406023868808745,23.11640024685545,24.295982787416847
1991-12-01,1991,12,18.055430092807853,21.061376073683448,21.214409994126868,21.8390362314629,21.993163718370738,22.474294726103665,23.593138061619072
1992-01-01,1992,1,17.4190090146584,21.288094578969265,21.59589778747801,22.160843399752878,22.202023250905484,22.37248464418559,23.05649440828114
1992-02-01,1992,2,16.473746604590872,21.84800347647075,22.319374594692192,22.889581561704688,22.816256974353962,22.659438969814516,22.790633870888826
1992-03-01,1992,3,17.933710027469203,23.822644014291313,24.567234683951654,25.034538576130615,24.689112284039766,23.88678264334135,23.007396524141086
1992-04-01,1992,4,19.02710328008766,24.588436681736994,25.26385296348866,25.893334291797203,25.725789394393644,25.124747103196,23.701769551133054
1992-05-01,1992,5,18.694086864354972,24.182417057189753,24.906464545504605,25.543908261244667,25.392462497552856,25.004072617401675,24.228570150376868
1992-06-01,1992,6,21.488852351703258,24.36336980594166,24.786735841755615,25.437707854101404,25.386694699185114,25.208566104945703,24.624539478514123
1992-07-01,1992,7,20.197096848693263,23.577082135253534,23.808580214247286,24.554321614073558,24.59568633913716,24.696567463109375,24.73126755059468
1992-08-01,1992,8,20.28633932832082,23.76779611179768,24.07317626761943,24.778698892974262,24.752225981303866,24.692124944939337,24.682923118453914
1992-09-01,1992,9,20.399773333496512,23.14953339889638,23.474179825151737,24.22154666240459,24.317158401955282,24.525736130824214,24.664984613596346
1992-10-01,1992,10,20.024479867670834,22.647576832603306,22.858581820184042,23.488296582872465,23.54612579226216,23.837371219166016,24.42041822417042
1992-11-01,1992,11,19.556388492927795,22.40260915016887,22.528447487397216,23.19006819878132,23.334737100504128,23.64859774954732,24.1245563026136
1992-12-01,1992,12,17.91505630720195,21.482078739844383,21.581691556137457,22.184162748690824,22.293749197031616,22.701178795822727,23.647461166919584
1993-01-01,1993,1,16.956841634751868,21.367207803629128,21.626055559294286,22.273833478122583,22.371436196897037,22.692724303482294,23.231696756313625
1993-02-01,1993,2,16.440071640074393,22.296948452488778,22.77686334548747,23.27995668559123,23.05305980661467,22.652956338403044,22.93126078271831
1993-03-01,1993,3,16.50470352113109,23.022670321064993,23.624869651465872,24.233405549505676,24.03692071566661,23.619211592110446,23.106760420235446
1993-04-01,1993,4,18.745087210013708,24.86505661309468,25.57952793871135,26.189143638043276,25.94743161003578,25.162756949882578,23.651113717147155
1993-05-01,1993,5,20.075985701044942,24.832979364477296,25.394685955241812,26.049424654035363,25.91478195967113,25.43274933315388,24.319452214969203
1993-06-01,1993,6,20.974093219276142,24.134842136415955,24.456231378780842,25.151076436472238,25.178665091829032,25.20729970909605,24.76674460558195
1993-07-01,1993,7,20.202834631338135,23.881358783097596,24.090916133393705,24.738532884996573,24.68456289460164,24.608150129086766,24.72162485623045
1993-08-01,1993,8,20.44336572227388,23.506158232184816,23.78676528392964,24.502448327072727,24.539765326754605,24.651572938589027,24.724726799566895
1993-09-01,1993,9,20.66287127728566,23.101486447423156,23.3911440999413,24.111205041417918,24.189843176451177,24.390224509959864,24.624358428262042
1993-10-01,1993,10,20.458858614856638,22.781705627202427,23.024868542604736,23.69281071817494,23.76394568721861,23.94673436582326,24.38879828516542
1993-11-01,1993,11,18.390928445575582,21.897012269356935,22.008760423294348,22.695106251835398,22.85199996482237,23.32993859968434,24.042598275682792
1993-12-01,1993,12,16.841021857564158,21.294733789215456,21.495131373274774,22.158587058596822,22.29645309746968,22.736938992756507,23.581970109693145
1994-01-01,1994,1,16.813281785312256,21.08416144864674,21.36891105251567,21.932577650866335,21.959733085662208,22.151936950922618,23.03607912832814
1994-02-01,1994,2,16.959234289350036,22.275319160813922,22.756228013960992,23.31049701448711,23.191354286474677,22.931744475577545,22.829127601617586
1994-03-01,1994,3,16.665959837815706,23.46642926842702,24.10115149489775,24.6937001012505,24.465756495631865,23.810356303837125,23.042637085821298
1994-04-01,1994,4,18.181924569914884,24.89928811117369,25.75182009990459,26.294199624057853,25.94136327207326,25.07259105661467,23.654942346870143
1994-05-01,1994,5,19.406368571664586,25.408716489452843,26.14402905063139,26.830768333680055,26.663671569107294,26.023525482392813,24.48875293657011
1994-06-01,1994,6,20.303839450677856,24.37738103067494,24.7562067926537,25.453061374314814,25.414999908232232,25.361181334732294,24.946654642533815
1994-07-01,1994,7,19.356426232441777,24.531104165647037,24.984560485696477,25.695989134690706,25.62607850124806,25.4226248577599,25.108171159211054
1994-08-01,1994,8,20.263278458728962,24.235381616459506,24.68791834652751,25.437113848681008,25.46157513336925,25.491850482698737,25.258021692382044
1994-09-01,1994,9,20.457058627398226,23.39005837197783,23.73179655381267,24.48996675710896,24.602441023884126,24.938943087130497,25.233862476752165
1994-10-01,1994,10,20.16480279861247,23.348868770494846,23.617426325739075,24.282083595891265,24.303812302699214,24.42801086377989,24.95627382139537
1994-11-01,1994,11,18.67247076430357,22.488243242829924,22.629585370069037,23.3081362874413,23.43236448187895,23.84160439200764,24.61345679418315
1994-12-01,1994,12,17.329002376786434,21.90804601085307,22.152668416882875,22.839146735207066,23.022673953541016,23.5162695159554,24.2032544690926
1995-01-01,1995,1,16.104669834695585,21.93847201234587,22.282890005567253,22.911832580327427,22.944438640979854,23.080423057275368,23.76510903545909
1995-02-01,1995,2,15.411763945649,22.388085555134126,22.96074482582469,23.57513608402263,23.47008602467946,23.388546306039586,23.537659637761863
1995-03-01,1995,3,16.229448444841466,24.096605164386744,24.923112183095157,25.481938029194396,25.138303312512278,24.32085243888264,23.673585552075224
1995-04-01,1995,4,19.50134137780202,25.22460081000395,25.894542759213493,26.54852647654417,26.391493200004902,25.784898955988183,24.284136518390312
1995-05-01,1995,5,19.78646092067595,26.018032796287685,26.61587239073515,27.220699148394715,26.95408898266203,26.20485658219951,24.930421489575224
1995-06-01,1995,6,21.107847677662505,24.588338413701592,25.05462024183879,25.822525098497465,25.87955497198027,25.991573840972535,25.466711263275783
1995-07-01,1995,7,20.574108284492468,23.839737299334388,24.137963006864254,24.889156562010612,24.93638945648985,25.105754797927318,25.421368021057674
1995-08-01,1995,8,21.37089553151918,23.774307803017336,24.13128575121135,24.841551243148047,24.879778273663874,24.98075594502501,25.243251662526916
1995-09-01,1995,9,21.121321869493954,23.169744495460577,23.483232146571595,24.204747799101938,24.32023434441078,24.629293624889897,25.05556296495695
1995-10-01,1995,10,20.279016639034353,22.554814674897216,22.707607131276916,23.339349006766383,23.433123478183745,23.78188228024669,24.639157709108304
1995-11-01,1995,11,18.993558128793097,22.187610541980746,22.309325827745738,23.002642186582364,23.154929728795537,23.594350352694335,24.230833374119072
1995-12-01,1995,12,18.24500079532106,21.58504605214864,21.729002223840098,22.341495417727117,22.469276938442192,22.873385307055116,23.72752093835652
1996-01-01,1996,1,15.579822742817669,20.260306519797382,20.450152908122107,21.144290971270607,21.28776899440828,21.81564748311473,23.088852122283697
1996-02-01,1996,2,15.576091234032447,21.60417275902995,22.04043695245207,22.593814658073143,22.441739328932556,22.203518301561303,22.554557916197666
1996-03-01,1996,3,15.43529531647664,22.319360638336946,22.928104161058684,23.564061811741396,23.392916939421013,23.047073103771083,22.653152492108006
1996-04-01,1996,4,19.064126049212064,24.24188967520314,24.856838422878354,25.44831793418416,25.236039285801724,24.482149477535245,23.11998989789305
1996-05-01,1996,5,20.43055474409016,24.175913013287982,24.60118284890126,25.207388991532923,25.079822169268823,24.685775185676903,23.75413379594511
1996-06-01,1996,6,20.96416700059956,24.013640750416016,24.380259289961828,25.03277051622456,24.991948941917087,24.814779512529412,24.169515267105567
1996-07-01,1996,7,20.51945271204488,23.58998774899669,23.847308335270668,24.537808378095633,24.549032537808387,24.562668470414053,24.37950602914549
1996-08-01,1996,8,20.456529624180234,23.437128952133946,23.69704675876079,24.3761060315926,24.365770490223667,24.38275862464519,24.42106576081636
1996-09-01,1996,9,20.91173660648741,24.04470836188335,24.357530122785363,25.014936397256804,24.96822753523884,24.777094103306126,24.468674329789053
1996-10-01,1996,10,20.15044362091328,22.852464539386744,23.02435923123045,23.678373920198737,23.758206566293097,24.027668799248772,24.445701595536434
1996-11-01,1996,11,18.077790659260017,21.419009588207246,21.468589253377104,22.18519456306285,22.41309228477388,23.090528987923392,24.050312125281437
1996-12-01,1996,12,17.18020679112425,21.257464967636565,21.426748482772155,22.04303799646391,22.145139632378175,22.496331046275486,23.438292682740325
1997-01-01,1997,1,16.478105575812492,21.20420331006511,21.473747942871512,22.113015543938445,22.19792428849354,22.46153154365703,23.01646184600139
1997-02-01,1997,2,17.141195336971464,22.119991809722535,22.514887263239075,23.01583897195576,22.85659237042387,22.61650386801341,22.7700570413445
1997-03-01,1997,3,17.525330631790837,23.958752699503236,24.617917474733304,25.140235025022037,24.837637154647155,24.02500848852293,23.02344958276234
1997-04-01,1997,4,18.612651340421905,25.452111577427615,26.256223234387278,26.80497909223277,26.453257910385673,25.428767374706354,23.765838016041016
1997-05-01,1997,5,19.188227106989075,25.52354498305357,26.226728867401675,26.87743131179036,26.68608375495546,26.02001631937651,24.590248713721166
1997-06-01,1997,6,20.643036428763708,24.345396888153402,24.728700345964683,25.518309438013944,25.599724505371512,25.71350397813484,25.11688718982481
1997-07-01,1997,7,20.41570422621379,24.189779130163515,24.450716706636683,25.109639635437077,25.059994394515968,25.02727935958302,25.142028512260197
1997-08-01,1997,8,20.292715279647155,24.49684628432118,24.892948484607473,25.606929808327664,25.562069685419942,25.43206298636943,25.19703624369862
1997-09-01,1997,9,21.059661736185888,23.557226256607294,23.90660391787395,24.628310370986696,24.718979648957543,24.986289926646975,25.233932449711233
1997-10-01,1997,10,20.237064408770607,22.905030673392275,23.0591591162148,23.68892339528685,23.764749993882162,24.087700436203022,24.88796090385182
1997-11-01,1997,11,19.967296091914648,22.632503013043276,22.750608000012278,23.400858679094085,23.550387833728962,23.952211566109554,24.511079472457425
1997-12-01,1997,12,17.250236340360743,21.197407329801308,21.250849655258946,22.001352084047085,22.26103244145213,22.896430308462243,24.010719283782805
1998-01-01,1998,1,17.44741631539989,22.04191804675264,22.247698004355925,22.7456691709084,22.678217150181126,22.74601559441078,23.374784957419763
1998-02-01,1998,2,15.794441661670419,23.169139210246215,23.55700563148497,24.11046420749318,23.83559761495451,23.310414997002283,23.215857057862706
1998-03-01,1998,3,16.419871823304163,23.826984631949927,24.49259609619719,25.122411229933448,24.96008161217702,24.53941527077626,23.620443575029412
1998-04-01,1998,4,18.02837579379161,25.92006625636259,26.8255685398517,27.424697663285542,27.044851175545716,25.91869643053792,24.261870205131686
1998-05-01,1998,5,18.51748065993297,26.452480178151916,27.34106525609343,28.026201087754544,27.745994373103485,26.845010507414884,25.124496844716646
1998-06-01,1998,6,21.008021501199096,25.534132121182495,26.03479265826894,26.78554190424336,26.752402825531078,26.610098283330103,25.79611642429768
1998-07-01,1998,7,20.719277703173987,23.986525081673392,24.27375318128429,25.07175788132588,25.17298906127644,25.526997938283102,25.869773669978485
1998-08-01,1998,8,20.97463063454387,24.33124896761211,24.69757461488109,25.422378805305414,25.416065561986102,25.422581841596525,25.644306074723488
1998-09-01,1998,9,21.70494662936818,24.05061706208403,24.387088536058684,25.069477068752462,25.098317207688922,25.227799874278105,25.511415189714683
1998-10-01,1998,10,20.880765351226046,22.927540553727,23.107124814934934,23.860124475394002,24.06305848362865,24.58231022415822,25.26719044421742
1998-11-01,1998,11,19.531317143451474,22.002934505310293,22.078009563735804,22.751420336359672,22.93026299891102,23.50569633418172,24.642707020543753
1998-12-01,1998,12,17.25513502104542,20.93476325433147,21.083887674664766,21.770255298061898,21.947715325531078,22.546239737299345,23.887716189677974
1999-01-01,1999,1,16.393992917054163,20.932411512884244,21.16214822337514,21.78209124320921,21.86258767650014,22.212038560835992,23.17301926818226
1999-02-01,1999,2,15.86893667103078,21.51584298679768,21.975366306528997,22.625067334634423,22.588348928763708,22.57444457529857,22.838728618099083
1999-03-01,1999,3,16.09491415120891,23.1305005628426,23.905808405625976,24.51039274330708,24.225362674052974,23.510062187989433,22.904451197875915
1999-04-01,1999,4,17.875575690093967,25.067011955816895,25.860698024238957,26.42482900597105,26.051607772122168,25.079616074050534,23.535092050765968
1999-05-01,1999,5,19.295240041662623,25.312931155785066,25.970227308878236,26.6374357242928,26.431902775058745,25.794495192895965,24.363553150389123
1999-06-01,1999,6,20.489488226189337,23.605245677735923,24.009187334817966,24.82026569841429,24.925877262076654,25.08146901918559,24.803442363694217
1999-07-01,1999,7,20.201563838280663,23.184319327525486,23.453610451742406,24.165275211677795,24.178978440681306,24.328310676879426,24.68931073194011
1999-08-01,1999,8,20.511529708300714,23.862943276783994,24.232992211971464,24.9393585276772,24.90081967777263,24.77699812946605,24.634891843982473
1999-09-01,1999,9,20.881223234387278,22.938689769723965,23.250137116410542,23.9824526936913,24.105011860990146,24.41552547015715,24.64162167494618
1999-10-01,1999,10,19.49337096068672,21.765959226030247,21.983526950677856,22.74460791436229,22.944096232319396,23.516403917568027,24.314992107967896
1999-11-01,1999,11,16.75911889132243,20.048159022917503,20.08960863321016,20.82947211329042,21.09137344300609,21.87411314053935,23.50103223497456
1999-12-01,1999,12,16.14918984313823,20.07930540175954,20.223330399312374,20.8911769834084,21.045857562585695,21.568100169158697,22.64236059704143
2000-01-01,2000,1,15.513016346906852,20.315571583484257,20.60410565381511,21.18616730190388,21.16759445202382,21.280588354052497,22.08395401514781
2000-02-01,2000,2,15.207462788150963,21.38168035281666,21.89686735268208,22.47813845927959,22.337822410924048,22.00533805733653,21.87758712589323
2000-03-01,2000,3,16.13632418663127,23.81096789808879,24.5760638948708,25.046672957860267,24.570746714712243,23.47572343627644,22.24354684899913
2000-04-01,2000,4,16.521473515808566,24.86578750550609,25.80027063858165,26.421388477633172,26.049470729125915,24.945379452268526,23.13203996794249
2000-05-01,2000,5,20.04849875501668,24.208256388569396,24.74982606175365,25.472824911597,25.450716515453735,25.217594910862886,23.997035364257044
2000-06-01,2000,6,20.31054767796843,23.403864648590456,23.67062814304768,24.358331561704688,24.36022694945433,24.391945921226522,24.265724835735625
2000-07-01,2000,7,19.32304702794636,24.035681276612706,24.354867517864136,25.04098947117268,24.941895907767275,24.682599636905366,24.361108876394894
2000-08-01,2000,8,20.287018218970275,23.451428863119133,23.798173170455698,24.521704273627165,24.543991043461233,24.59642411413472,24.498460633136744
2000-09-01,2000,9,20.913414619224795,23.107071283709388,23.456092771143346,24.170912432091825,24.233446462656616,24.372281799077427,24.48315490866048
2000-10-01,2000,10,19.449031811313148,22.06152538756612,22.20005578718434,22.909578533366812,23.0480339892693,23.497964704568858,24.22966237856059
2000-11-01,2000,11,18.852102056516742,22.474710931382162,22.63094754857576,23.2417233460381,23.289970083692253,23.428930453761268,23.840805820832543
